name,artist,genre
Addicted,Saving Abel,rock
Honky Tonk Women,The Rolling Stones,rock
Love Is Mystical,Cold War Kids,rock
Whole Lotta Love,Led Zeppelin,rock
Limelight,Rush,rock
Golden Dandelions,Barns Courtney,rock
Voodoo,Godsmack,rock
I'll Be There For You,Bon Jovi,rock
Heaven's On Fire,KISS,rock
Can't Stop,Red Hot Chili Peppers,rock
Remember The Enemy,DED,rock
Next Contestant,Nickelback,rock
Take A Look Around,Limp Bizkit,rock
Tush,ZZ Top,rock
Cherry Pie,Warrant,rock
Highway Tune,Greta Van Fleet,rock
Lola Montez,Volbeat,rock
Jessie's Girl,Rick Springfield,rock
One For The Money,Escape the Fate,rock
Feet Don't Fail Me,Queens of the Stone Age,rock
Born in the U.S.A.,Bruce Springsteen,rock
Sleep Now In the Fire,Rage Against The Machine,rock
Bodies,Drowning Pool,rock
Cochise,Audioslave,rock
Peace of Mind,Boston,rock
Wasteland,10 Years,rock
Patience,Guns N' Roses,rock
Psychosocial,Slipknot,rock
TalkTalk,A Perfect Circle,rock
The Promise,Chris Cornell,rock
Comatose,Skillet,rock
(Don't Fear) The Reaper,Blue Öyster Cult,rock
Layla,Derek & The Dominos,rock
Up Down (feat. Florida Georgia Line),Morgan Wallen,rock
Vice Grip,Parkway Drive,rock
Something Wonderful,Seaway,rock
Nothin' But A Good Time,Poison,rock
Come As You Are,Nirvana,rock
Lonely Day,System Of A Down,rock
Lights,Journey,rock
Prey,Parkway Drive,rock
Blue on Black,Five Finger Death Punch,rock
Everybody Hurts,R.E.M.,rock
Bring Me To Life,Evanescence,rock
Like a Rolling Stone,Bob Dylan,rock
"My My, Hey Hey (Out of the Blue)",Neil Young,rock
Let Down,Palisades,rock
The Vengeful One,Disturbed,rock
Take It All Back 2.0,Judah & the Lion,rock
18 and Life,Skid Row,rock
Blood // Water,grandson,rock
"Sugar, We're Goin Down",Fall Out Boy,rock
Headstrong,Trapt,rock
Heavy (feat. Kiiara),Linkin Park,rock
Sweet Disaster,DREAMERS,rock
The Red,Chevelle,rock
Take It Easy,Eagles,rock
Ain't It Fun,Paramore,rock
You're The One,Greta Van Fleet,rock
Stranger,Can't Swim,rock
Indestructible,Disturbed,rock
Beds Are Burning,Midnight Oil,rock
Black Betty,Ram Jam,rock
No Rain,Blind Melon,rock
Don't Threaten Me with a Good Time,Panic! At The Disco,rock
Out of It,The Story So Far,rock
Novacaine,10 Years,rock
I Don't Love You,Moose Blood,rock
Civil War,Guns N' Roses,rock
Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,rock
Lake Effect Kid,Fall Out Boy,rock
Rockin' All Over The World,Status Quo,rock
Basket Case,Green Day,rock
Money for Nothing,Dire Straits,rock
Middle Fingers,MISSIO,rock
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,rock
Disease,Beartooth,rock
Pride and Joy,Stevie Ray Vaughan,rock
Duality,Slipknot,rock
Spoonman,Soundgarden,rock
Losing My Religion,R.E.M.,rock
Battle Symphony,Linkin Park,rock
Beautiful Day,U2,rock
Sweet Home Alabama,Lynyrd Skynyrd,rock
Turn,The Wombats,rock
Bad Behavior,The Maine,rock
Your Betrayal,Bullet For My Valentine,rock
Say It Ain't So,Weezer,rock
Pardon Me,Incubus,rock
Stressed Out,Twenty One Pilots,rock
Two Princes,Spin Doctors,rock
Why'd You Only Call Me When You're High?,Arctic Monkeys,rock
Black Honey,Thrice,rock
Around the World,Red Hot Chili Peppers,rock
Nobody Praying For Me,Seether,rock
I Remember You,Skid Row,rock
My Own Worst Enemy,Lit,rock
Cryin' Like A Bitch!!,Godsmack,rock
Don't Need You,Bullet For My Valentine,rock
Immigrant Song,Led Zeppelin,rock
Iron Man,Black Sabbath,rock
Scar Tissue,Red Hot Chili Peppers,rock
If Today Was Your Last Day,Nickelback,rock
Jet,Citizen,rock
Somebody Told Me,The Killers,rock
When I'm Gone,3 Doors Down,rock
Enter Sandman,Metallica,rock
Say Amen (Saturday Night),Panic! At The Disco,rock
Roaring 20s,Panic! At The Disco,rock
Like a Stone,Audioslave,rock
Would?,Alice In Chains,rock
The Mountain,Three Days Grace,rock
Maggie May,Rod Stewart,rock
Du hast,Rammstein,rock
Fuh You,Paul McCartney,rock
Under Pressure,Queen,rock
Rooster,Alice In Chains,rock
Sunday Bloody Sunday,U2,rock
My Vow,Black Veil Brides,rock
The Logical Song,Supertramp,rock
Kashmir,Led Zeppelin,rock
Whiskey In The Jar,Metallica,rock
Take Me Out,Franz Ferdinand,rock
The Void,Parkway Drive,rock
Remedy,Seether,rock
Take It On the Run,REO Speedwagon,rock
The Final Countdown,Europe,rock
Crying Over You,Dead by April,rock
Upside Down,Jack Johnson,rock
War Pigs / Luke's Wall,Black Sabbath,rock
I Only Lie When I Love You,Royal Blood,rock
1979,The Smashing Pumpkins,rock
Space Oddity,David Bowie,rock
My Demons,Starset,rock
Guardian,Tigers Jaw,rock
Boom,P.O.D.,rock
Feel Invincible,Skillet,rock
Jumpin' Jack Flash,The Rolling Stones,rock
Sunshine Of Your Love,Cream,rock
Blurry,Puddle Of Mudd,rock
Who'll Stop The Rain,Creedence Clearwater Revival,rock
"Lover, Leaver",Greta Van Fleet,rock
